action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,22068999,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '18.92', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '18.9189189189189'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(/C=C/c2ncc(C(=O)O)s2)cc(Cl)c1O,,,CHEMBL3988442,,2021,,CHEMBL3496335,,CHEMBL3496335,4.46,0,http://www.openphacts.org/units/Nanomolar,2918734,=,33,1,=,,IC50,nM,,34587.54,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.46108038693689
,,22069005,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-2.48', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-2.47963456411438'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '2.061', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '2.06066815306731'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '72.17', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '72.1650051715411'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '109.47', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '109.466144718882'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CN1CCCc2cc(CNC(=O)c3ccc(NC4CC4)nc3)ccc21,,,CHEMBL3988442,,2021,,CHEMBL3496381,,CHEMBL3496381,4.15,0,http://www.openphacts.org/units/Nanomolar,2961575,=,33,1,=,,IC50,nM,,70873.11,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.1495185034186
,,22069006,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '3.022', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '3.02159063912701'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '16.36', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '16.364488525963'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '122.01', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '122.007495518983'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CN1CCCc2cc(CNC(=O)c3ccc(NC4CC4)nc3)ccc21,,,CHEMBL3988442,,2021,,CHEMBL3496381,,CHEMBL3496381,4.87,0,http://www.openphacts.org/units/Nanomolar,2961575,=,33,1,=,,IC50,nM,,13424.44,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.87210373986423
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713989,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '14.78', 'le': '0.27', 'lle': '3.70', 'sei': '8.27'}",CHEMBL5179319,,CHEMBL5179319,8.15,0,http://www.openphacts.org/units/Nanomolar,3854411,=,1,1,=,,IC50,nM,,7.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,7.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713990,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CC2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '13.69', 'le': '0.25', 'lle': '3.17', 'sei': '6.61'}",CHEMBL5197719,,CHEMBL5197719,7.48,0,http://www.openphacts.org/units/Nanomolar,3854412,=,1,1,=,,IC50,nM,,33.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,33.0
,ND,24713991,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(Cc5ccccc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,,CHEMBL5177663,,CHEMBL5177663,,0,,3854413,,1,0,,,IC50,,,,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,,,,
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713992,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(Oc5ccc(C#N)cc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '12.58', 'le': '0.23', 'lle': '3.00', 'sei': '5.64'}",CHEMBL5174868,,CHEMBL5174868,6.90,0,http://www.openphacts.org/units/Nanomolar,3854414,=,1,1,=,,IC50,nM,,125.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,125.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713993,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(Oc5ccc(C#N)cc5)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '11.52', 'le': '0.21', 'lle': '2.42', 'sei': '5.17'}",CHEMBL5194603,,CHEMBL5194603,6.32,0,http://www.openphacts.org/units/Nanomolar,3854415,=,1,1,=,,IC50,nM,,476.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,476.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713994,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(Oc5ccc(F)cc5F)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '13.68', 'le': '0.26', 'lle': '3.35', 'sei': '7.77'}",CHEMBL5203262,,CHEMBL5203262,7.66,0,http://www.openphacts.org/units/Nanomolar,3854416,=,1,1,=,,IC50,nM,,22.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,22.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713995,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(Oc5ccc(F)cc5F)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '11.23', 'le': '0.21', 'lle': '1.97', 'sei': '6.37'}",CHEMBL5184733,,CHEMBL5184733,6.28,0,http://www.openphacts.org/units/Nanomolar,3854417,=,1,1,=,,IC50,nM,,522.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,522.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713996,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(C(=O)c5ccc(F)cc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '13.87', 'le': '0.26', 'lle': '3.46', 'sei': '7.22'}",CHEMBL5194054,,CHEMBL5194054,7.68,0,http://www.openphacts.org/units/Nanomolar,3854418,=,1,1,=,,IC50,nM,,21.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,21.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713997,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(C(=O)c5ccc(C#N)cc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '10.88', 'le': '0.20', 'lle': '2.15', 'sei': '4.69'}",CHEMBL5186795,,CHEMBL5186795,6.10,0,http://www.openphacts.org/units/Nanomolar,3854419,=,1,1,=,,IC50,nM,,794.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,794.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713998,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '13.04', 'le': '0.24', 'lle': '3.18', 'sei': '6.70'}",CHEMBL5178852,,CHEMBL5178852,7.22,0,http://www.openphacts.org/units/Nanomolar,3854420,=,1,1,=,,IC50,nM,,60.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,60.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24713999,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)C2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '15.11', 'le': '0.28', 'lle': '4.46', 'sei': '7.39'}",CHEMBL3393137,,CHEMBL3393137,8.55,0,http://www.openphacts.org/units/Nanomolar,3854421,=,1,1,=,,IC50,nM,,2.82,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,2.82
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24714000,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(C(=O)c5ccc(F)cc5F)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '14.16', 'le': '0.26', 'lle': '3.74', 'sei': '7.61'}",CHEMBL5203450,,CHEMBL5203450,8.10,0,http://www.openphacts.org/units/Nanomolar,3854422,=,1,1,=,,IC50,nM,,8.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,8.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24714001,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(C(=O)c5ccc(F)cc5F)CC4)nc3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '10.02', 'le': '0.19', 'lle': '1.37', 'sei': '5.38'}",CHEMBL5195509,,CHEMBL5195509,5.73,0,http://www.openphacts.org/units/Nanomolar,3854423,=,1,1,=,,IC50,nM,,1866.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,1866.0
"{'action_type': 'ACTIVATOR', 'description': 'Positively effects the normal functioning of the protein e.g., activation of an enzyme or cleaving a clotting protein precursor', 'parent_type': 'POSITIVE MODULATOR'}",,24714002,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5110777,Activation of AMPK in human HepG2 cells assessed as reduction in mitochondrial ATP production incubated for 1 hr,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(CN2CCC(NC(=O)c3ccc(C(=O)N4CCC(C(O)c5ccc(F)cc5)CC4)cn3)CC2)cc1,,,CHEMBL5108030,Bioorg Med Chem,2022,"{'bei': '11.17', 'le': '0.21', 'lle': '2.14', 'sei': '5.67'}",CHEMBL5181121,,CHEMBL5181121,6.21,0,http://www.openphacts.org/units/Nanomolar,3854424,=,1,1,=,,IC50,nM,,619.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,619.0
